track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
2AaF78iCWISMWYog5RnSi5	Preach	John Legend	67	32r4o1R9a1lK5DoVXGEC7E	Preach	2/15/2019	Electropop 2019	4Bi8VLtaSu0JILliif8lH6	pop	electropop	0.508	0.729	11	-5.712	0	0.0443	0.0681	0	0.1	0.412	91.906	236880
53hNIcq8OLj9OUNvQ4ulFM	Love Me	Felix Cartal	60	61v9VKrjIIoWWJD2tdVR4J	Love Me	2/14/2019	Electropop 2019	4Bi8VLtaSu0JILliif8lH6	pop	electropop	0.754	0.824	5	-2.453	0	0.039	0.0506	7.92E-06	0.108	0.613	116.978	194872
25OE5Bx7Vjo3aVmQjJWXGG	Can't Breathe	Fefe Dobson	24	15qHh5U7v1DrA3Bk9M1jAu	Joy	1/1/2010	Electropop 2019	4Bi8VLtaSu0JILliif8lH6	pop	electropop	0.44	0.87	0	-4.811	1	0.0708	0.0164	0	0.0778	0.326	172.047	224213
4q0eobn8Fm4b3NLRUX7hIi	Doin’ Dirt	Maroon 5	0	17qutq1SGPzdlAraMeXIhA	Overexposed (Deluxe)	6/22/2012	Electropop 2019	4Bi8VLtaSu0JILliif8lH6	pop	electropop	0.69	0.851	3	-4.005	0	0.0457	9.23E-04	0	0.0757	0.896	124.952	211427
73CwTBSXNt4ORdXYD5dbUJ	DCMO (Don't Count Me Out)	LU KALA	0	4usForjhxgBBuOgwrHaJRn	DCMO (Don't Count Me Out)	9/5/2018	Electropop 2019	4Bi8VLtaSu0JILliif8lH6	pop	electropop	0.419	0.532	5	-8.994	1	0.0643	0.0145	1.04E-05	0.37	0.522	106.712	172687
7KxhSJOYiqCDclXDBNlFSZ	Kill Em With Kindness	Selena Gomez	69	3Kbuu2tHsIbplFUkB7a5oE	Revival (Deluxe)	10/9/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.757	0.884	10	-5.488	0	0.0404	0.00795	5.87E-05	0.0973	0.398	120.012	217907
0HVj61S4pQJdQhgZP61G65	I Would Like	Zara Larsson	8	1ChPmbFVHtAYAEIbdDB4a4	I Would Like	7/8/2005	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.486	0.713	2	-3.949	0	0.0524	0.0853	0	0.0839	0.297	121.028	226720
1uWqDjZATn502optPrBt4S	Faded - Dash Berlin Remix	Alan Walker	2	4PLKkJXTkZSpYswOczm69A	Faded (Remixes)	4/29/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.389	0.915	6	-3.261	1	0.0456	7.52E-04	0.0133	0.122	0.0943	127.984	215307
0DiWol3AO6WpXZgp0goxAV	One More Time	Daft Punk	74	2noRn2Aes5aoNVsU6iWThc	Discovery	3/7/2001	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.611	0.697	2	-8.618	1	0.133	0.0193	0	0.332	0.476	122.752	320357
6WLS56xiRrXjSm9RSdL3zD	Never Forget You	Zara Larsson	14	1sd9bVAWxBl0qeVS8tzlzL	Never Forget You	9/10/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.583	0.732	11	-5.728	0	0.0457	0.00312	9.86E-06	0.269	0.276	145.992	213428
1kiEueR1jHSW2dD4LSD6X0	Smash the Funk	GRiZ	45	1ZECAGsOPwGB3nwZC8Pqnl	Mad Liberation	7/5/2005	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.579	0.886	6	-2.564	1	0.0479	0.00178	0.655	0.19	0.399	102.993	410204
3VAeTjREoKPY1exOXR4oBm	Go Fuck Yourself	Two Feet	13	1IH1Oz8jD4hyN3eg8aHdjv	First Steps	7/29/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.765	0.327	6	-8.029	1	0.277	0.571	0.0479	0.0787	0.292	74.931	129600
7lQqaqZu0vjxzpdATOIsDt	Starboy	The Weeknd	15	4rnl39iMQXOYZcw9J7ml4y	Starboy	9/22/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.68	0.594	7	-7.021	1	0.28	0.159	2.35E-06	0.134	0.475	186.04	230467
378iszndTZAR4dH8kwsLC6	Cheap Thrills	Sia	63	3Xz1Bcn4YP9bdqlsstMfuJ	This Is Acting	2/18/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.592	0.8	6	-4.931	0	0.215	0.0561	2.01E-06	0.0775	0.728	89.972	224813
06KyNuuMOX1ROXRhj787tj	We Don't Talk Anymore	Charlie Puth	79	5Nwsra93UQYJ6xxcjcE10x	Nine Track Mind	1/29/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.728	0.563	1	-8.053	0	0.134	0.621	0	0.179	0.352	100.017	217707
0uqPG793dkDDN7sCUJJIVC	Where Is The Love?	The Black Eyed Peas	20	1bNyYpkDRovmErm4QeDrpJ	Elephunk (International Version)	1/1/2003	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.835	0.687	5	-3.18	1	0.184	0.101	0	0.132	0.828	94.059	272533
46NBoIAHrmR7qcUGCIFEjR	This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016)	David Guetta	68	7EvlnQaVuUuFLIeSuE6nRq	This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016]	5/13/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.367	0.915	9	-3.456	0	0.0488	0.0022	5.81E-05	0.0905	0.365	110.169	207273
6lDo13SSgTv0WbyUQKgnjk	Light It Up (feat. Nyla & Fuse ODG) - Remix	Major Lazer	52	0OY2WzmmPG8yRZzmMeTX9N	Peace Is The Mission: Extended	11/27/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.746	0.877	9	-3.782	0	0.0666	0.0375	8.33E-04	0.233	0.751	107.985	166138
0r4SsYcwvd8URat6AS2m6f	Lush Life	Zara Larsson	20	6x3lObhgC3H0KpOfePojFG	Lush Life	6/9/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.694	0.712	7	-3.923	0	0.046	0.133	0	0.211	0.799	98.022	201122
2jfmh71b4cFtelf8KOJT60	Sex	Cheat Codes	1	23PqviE8qBu4kBdZO1Xv1g	Sex	5/27/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.51	0.692	0	-5.825	1	0.171	0.00451	0	0.138	0.209	102.42	228361
0gb1J5UrTpzaU1s3nupgCd	No Money	Galantis	72	2f7kOrpFos0njurSOi2zqL	No Money	4/1/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.671	0.916	6	-4.014	0	0.0397	0.0282	0.00762	0.24	0.803	126.01	189127
6i0V12jOa3mr6uu4WYhUBr	Heathens	Twenty One Pilots	81	3J8W9AOjQhnBLCX33m3atT	Heathens	6/16/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.732	0.396	4	-9.348	0	0.0286	0.0841	3.58E-05	0.105	0.548	90.024	195920
7K5dzhGda2vRTaAWYI3hrb	"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")"	P!nk	70	09K53TLaJZ156prccNvwuS	"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")"	4/15/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.632	0.701	7	-5.921	1	0.146	0.0114	0	0.108	0.497	162.958	215414
4dASQiO1Eoo3RJvt74FtXB	"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)"	Lil Wayne	77	704GHNtZhEe9TBgleCNNGv	Sucker For Pain (with Logic & Ty Dolla $ign feat. X Ambassadors)	6/24/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.502	0.786	9	-4.378	0	0.317	0.255	0	0.65	0.739	169.021	243491
0z8yrlXSjnI29Rv30RssNI	Shots - Broiler Remix	Imagine Dragons	15	2XjPrtaAqvviEgSHCpzHmM	Smoke + Mirrors (Deluxe)	5/11/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.733	0.777	11	-7.076	0	0.0347	0.436	0.0716	0.102	0.583	119.996	190999
26rdOwwjC2UnweK3xeS58u	GDFR (feat. Sage the Gemini & Lookas)	Flo Rida	68	5lkNnHVlnCCCV304t89wOH	My House	4/7/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.657	0.827	5	-4.036	1	0.0734	7.04E-04	0.00534	0.065	0.69	145.889	190186
46THN9jjPWhSqFUu6YsBhv	Panda	Desiigner	11	6SK5vZcB1MiTtzdVtFilLo	Panda	2/26/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.679	0.734	10	-5.542	0	0.444	0.0241	1.65E-06	0.369	0.245	145.028	247867
02M6vucOvmRfMxTXDUwRXu	11-Jul	Beyoncé	71	2UJwKSBUz6rtW4QLK74kQu	BEYONCÉ [Platinum Edition]	11/24/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.747	0.705	9	-5.137	0	0.126	0.0128	0	0.126	0.56	136.024	213507
0JoaFxLgrqbWutREzcZBzS	One Dance	Drake	12	05FOcj5Cygu51XbAmlJd2k	One Dance	4/5/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.771	0.629	1	-5.79	1	0.0511	0.00802	0.00252	0.356	0.362	103.918	173975
7r15j439zkGhA3KRksbwuv	Watch Out For This (Bumaye)	Major Lazer	2	5T97jBfFJ0lkrGmc1TZ6Xp	Free the Universe (Extended Version)	4/16/2013	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.819	0.759	10	-4.115	0	0.147	0.0196	6.53E-06	0.0613	0.88	108.026	269147
7pqgMEKsDMOHUdFQ7n0N9K	Dangerous (feat. Sam Martin)	David Guetta	66	77UW17CZFyCaRLHdHeofZu	Listen	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.466	0.747	4	-4.838	0	0.0795	0.417	9.76E-06	0.107	0.43	92.161	203641
7KIbDUwumrpG5f30kEYW1v	Pump It	The Black Eyed Peas	12	6Gdt5ogiuJ9knp8Q5148ea	Monkey Business	1/1/2005	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.648	0.931	1	-3.15	0	0.181	0.00937	0	0.752	0.744	153.649	213067
4BHzQ9C00ceJxfG16AlNWb	Send My Love (To Your New Lover)	Adele	71	0K4pIOOsfJ9lK8OjrZfXzd	25	6/24/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.69	0.524	6	-8.39	0	0.103	0.0415	3.16E-06	0.17	0.562	164.023	223080
1SgdUjvppHnIp6L7DZSnwc	She Wolf (Falling to Pieces) (feat. Sia)	David Guetta	67	4bTjdxhRRUiWfwj200f9Kl	Nothing but the Beat (Ultimate Edition)	12/7/2012	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.492	0.857	7	-2.634	1	0.0655	0.0841	7.82E-06	0.344	0.393	129.973	222500
31RuuWQ8XpyLNp5iKMyxWq	Rise (feat. Skylar Grey)	David Guetta	43	77UW17CZFyCaRLHdHeofZu	Listen	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.656	0.717	3	-2.893	0	0.0511	0.137	4.11E-06	0.119	0.253	129.867	235385
6eIacmhkE82vZlMDnGS7aP	Bad (feat. Vassy) - Radio Edit	David Guetta	65	77UW17CZFyCaRLHdHeofZu	Listen	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.614	0.972	5	-3.927	0	0.088	0.00125	0.0186	0.328	0.411	127.966	170625
4oyWrvyORD6uCSYCLSRF6W	Powerful (feat. Ellie Goulding & Tarrus Riley)	Major Lazer	4	2XBnxKeRZi76u2iyGcMych	Peace Is The Mission	5/29/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.598	0.792	11	-4.043	0	0.0478	0.121	0	0.158	0.732	97.479	206327
17Fd6Yb7mSbinKG8LoWfFl	I Took A Pill In Ibiza - Seeb Remix	Mike Posner	17	3teu4biw5zhcN7QgjmKzGS	"At Night, Alone."	5/6/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.663	0.713	7	-6.647	0	0.112	0.0353	7.68E-06	0.0843	0.69	101.965	197933
1brwdYwjltrJo7WHpIvbYt	Faded	Alan Walker	20	4pvMZr2Kfe1typbTqMHa8z	Faded	12/4/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.589	0.651	6	-5.097	1	0.0306	0.0291	3.20E-06	0.111	0.166	90.011	212627
2Aa1wE8ofs2tu59TOQrZKW	Cake By The Ocean	DNCE	15	2EGptGE7CCkr1dCO0QRGLQ	SWAAY	10/23/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.774	0.765	4	-5.503	0	0.0517	0.156	0	0.0523	0.908	119.018	218440
63CSozvYUEudPp12679UVF	Don't Worry (with Ray Dalton) - Radio Edit	Madcon	66	7rtYhYGbnV4OPbqIhendi8	Don't Worry (feat. Ray Dalton)	4/10/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.811	0.699	7	-5.211	1	0.114	0.0726	1.38E-06	0.148	0.733	122.987	214789
2bJvI42r8EF3wxjOuDav4r	Time of Our Lives	Pitbull	77	4EUf4YyNjuXypWY6W5wEDm	Globalization	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.72	0.802	1	-5.797	1	0.0582	0.0921	0	0.694	0.723	124.043	229360
1B3t5xC2jzTgjDOwawchu8	Sexy Bitch (feat. Akon)	David Guetta	18	6w2rRSUsQk1e9ALB6ybmlz	One More Love	11/22/2010	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.813	0.627	11	-5.018	0	0.0486	0.076	6.16E-04	0.131	0.801	130.011	195853
4f3uZW3Wc1uO2cN4WJs5nu	I Can Only Imagine (feat. Chris Brown & Lil Wayne)	David Guetta	55	4bTjdxhRRUiWfwj200f9Kl	Nothing but the Beat (Ultimate Edition)	12/7/2012	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.67	0.939	9	-2.06	1	0.0427	0.0463	1.10E-06	0.335	0.264	127.946	209533
6qVXkG01rBYGfxIndGOQ3z	Shot Me Down (feat. Skylar Grey) - Radio Edit	David Guetta	60	77UW17CZFyCaRLHdHeofZu	Listen	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.347	0.772	5	-4.359	0	0.0549	0.0597	0.0333	0.115	0.035	192.118	191412
6RsWqX8zABZLhZydXxEFOm	Can't Feel My Face	The Weeknd	18	28ZKQMoNBB0etKXZ97G2SN	Beauty Behind The Madness	8/28/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.702	0.77	9	-5.416	0	0.0482	0.124	0	0.103	0.593	107.951	213520
4kgsK0fftHtg9gZOzkU5T2	Dark Horse	Katy Perry	13	4lFDt4sVpCni9DRHRmDjgG	PRISM (Deluxe)	1/1/2013	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.645	0.589	6	-6.131	1	0.0523	0.00396	0	0.145	0.35	131.899	215672
285HeuLxsngjFn4GGegGNm	"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"	David Guetta	71	77UW17CZFyCaRLHdHeofZu	Listen	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.596	0.73	9	-4.091	1	0.151	0.24	0	0.325	0.525	85.979	192560
7ks6AZmFcm3Y6PGGxGSmlB	Where Them Girls At (feat. Nicki Minaj & Flo Rida)	David Guetta	69	4bTjdxhRRUiWfwj200f9Kl	Nothing but the Beat (Ultimate Edition)	12/7/2012	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.666	0.876	3	-3.078	1	0.0414	0.055	0	0.259	0.552	129.884	194840
5YHR8wBR5jXfGtP766NiAT	If It Ain't Love	Jason Derulo	60	7HoaC5xw6TEBJqZCcBW3Cl	If It Ain't Love	4/1/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.503	0.843	10	-4.991	0	0.316	0.0487	0	0.344	0.778	128.63	203105
0SJPThTy7ynySPF4euczx7	Work from Home	Fifth Harmony	13	7wFsG5BDL7B2UqoK8FgTfk	Work from Home	2/27/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.803	0.631	8	-4.213	1	0.0444	0.102	7.39E-06	0.0858	0.659	104.999	216575
3zHq9ouUJQFQRf3cm1rRLu	"Love Me Like You Do - From ""Fifty Shades Of Grey"""	Ellie Goulding	77	20Ol6zZ0nLlc5EGTH1zA0j	Delirium (Deluxe)	11/6/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.262	0.606	8	-6.646	1	0.0484	0.247	0	0.125	0.275	189.857	252534
6OZh916QF8XNunWaP97WEZ	Fast Car	Jonas Blue	22	5jfuIbTeaLhBZxsCVv3QyM	Fast Car	12/4/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.459	0.587	9	-6.983	1	0.0785	0.453	0	0.307	0.581	113.901	212424
1UfBAJfmofTffrae5ls6DA	Hotline Bling	Drake	10	2rTxwqA6v4lccbPKD31CQI	Hotline Bling	7/31/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.893	0.639	2	-7.857	1	0.0549	0.00226	3.15E-04	0.0382	0.579	134.963	267024
3rKYiySCDMUKTw5kGVVhaa	Marvin Gaye	Charlie Puth	63	5Nwsra93UQYJ6xxcjcE10x	Nine Track Mind	1/29/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.795	0.616	1	-5.281	0	0.06	0.417	0	0.349	0.815	110.015	190453
6UcTHiP25meOD9ox8Rspgx	Sing Me to Sleep	Alan Walker	10	6v6EzwVvKfFZfThip9675y	Sing Me to Sleep	6/3/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.491	0.607	4	-6.333	0	0.0668	0.0125	1.52E-06	0.289	0.166	176.112	189333
2FiSTH0GYpIioUgjfzMIja	Stay (feat. Maty Noyes)	Kygo	62	0uMIzWh1uEpHEBell4rlF8	Cloud Nine	5/13/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.648	0.736	8	-7.948	1	0.0385	0.0444	1.37E-04	0.171	0.378	103.027	239465
6s3GEN8wK0OMzzzZbXj0fu	Hymn for the Weekend - Seeb Remix	Coldplay	71	0ezwRysfWCrR5tDgpBwkIw	Hymn for the Weekend (Seeb Remix)	3/25/2016	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.565	0.849	0	-3.516	0	0.0517	0.00868	4.68E-06	0.12	0.427	102.034	212647
4WjH9Bzt3kx7z8kl0awxh4	Lean On (feat. MØ & DJ Snake)	Major Lazer	13	2XBnxKeRZi76u2iyGcMych	Peace Is The Mission	5/29/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.723	0.809	7	-3.081	0	0.0625	0.00346	0.00123	0.565	0.274	98.007	176561
2P61EK6DMGyVyssLWS4fKy	Lane Boy	Twenty One Pilots	71	3cQO7jp5S9qLBoIVtbkSM1	Blurryface	5/15/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.616	0.811	7	-4.804	1	0.0626	0.0573	1.57E-05	0.0566	0.913	159.929	253093
7HW01sQy5UOxyezzZg98nd	The Days	Avicii	6	6bV4Ee8NU7YubrdPec3ab5	The Days / Nights	12/1/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.584	0.735	0	-3.215	1	0.0481	0.0495	4.03E-05	0.141	0.557	127.009	278480
4eLSCSELtKxZwXnFbNLXT5	On Top Of The World	Imagine Dragons	19	1vAEF8F0HoRFGiYOEeJXHW	Night Visions (Deluxe)	9/4/2012	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.507	0.923	0	-5.581	1	0.173	0.0818	4.63E-06	0.0951	0.768	99.252	189840
3OwPSJu609AMzotCEyoMiO	The Nights	Avicii	13	6bV4Ee8NU7YubrdPec3ab5	The Days / Nights	12/1/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.529	0.854	6	-5.29	1	0.0436	0.0178	0	0.242	0.654	125.984	176658
5a7NdkF09AfD0H607eiOkX	On My Mind	Ellie Goulding	64	20Ol6zZ0nLlc5EGTH1zA0j	Delirium (Deluxe)	11/6/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.702	0.705	0	-6.666	1	0.0543	0.258	5.93E-06	0.0879	0.743	154.911	213445
2bRXehD283NioREYxlohc4	Lights - Single Version	Ellie Goulding	9	6AXqxvuCq4UMmOB1r24mui	Bright Lights	1/1/2010	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.682	0.795	8	-6.17	0	0.0367	0.0297	0.0391	0.131	0.78	120.008	210853
5XzmZjXhMjDHr7ZfJ6DELQ	FourFiveSeconds	Rihanna	21	3W6dGZZiH1GxBiQWE5CjzK	FourFiveSeconds	1/24/2015	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.579	0.268	2	-5.65	1	0.0442	0.868	0	0.12	0.321	205.903	188238
4Y7XAxTANhu3lmnLAzhWJW	Fireball (feat. John Ryan)	Pitbull	65	4EUf4YyNjuXypWY6W5wEDm	Globalization	11/21/2014	ELECTROPOP	2UsEj2GUukV0GLbsE3rldz	pop	electropop	0.761	0.933	10	-5.38	1	0.056	0.0908	8.53E-05	0.0606	0.836	122.959	236200
1kSfJ6FTfXou4dAw51xbc1	Otra Era	Javiera Mena	1	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.534	0.888	2	-6.327	1	0.0274	0.0196	0.183	0.151	0.624	101.989	244979
1eiDotla9wv9hYQlYT7YcU	Espada	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.658	0.916	0	-4.304	1	0.027	0.00184	9.12E-04	0.369	0.916	127.008	254126
4gObdragjvGLJgIaWE3SuG	"Sincronía, Pegaso"	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.566	0.891	1	-5.877	0	0.033	0.00329	0.0102	0.0926	0.367	109.017	285512
0NiI7OybxWYrAtTTzKx9Yl	Intuición (feat. Li Saumet)	Javiera Mena	37	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.696	0.76	1	-5.013	0	0.042	0.00923	1.74E-04	0.456	0.556	113.008	234027
1XmOeniR3n1685OGZrXLtX	Luz de Piedra de Luna	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.686	0.758	11	-6.458	0	0.0337	0.133	9.29E-04	0.0706	0.771	116.985	272227
2LGxHl5fWiCTjkRv9vIGUD	Hasta la Verdad	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.658	0.777	1	-6.69	1	0.0283	0.0293	0.00143	0.0541	0.92	105.009	292800
0uNXGT1QyWLb9fyteWopRb	La Joya	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.63	0.892	2	-3.793	1	0.0409	0.0337	0	0.608	0.92	102.993	207520
1OBD6ZyBF8oYm4PRHt42zv	Dentro de ti	Javiera Mena	40	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.72	0.824	6	-4.887	1	0.0275	0.0259	2.74E-05	0.309	0.572	101	218600
0SibPl0V9rpSmaqx4mXzmV	Espejo	Javiera Mena	35	4C3iEuPGaKx70a24kTEZmA	Espejo	4/27/2018	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.656	0.811	1	-5.411	0	0.0305	0.125	0.00728	0.164	0.501	122.967	224133
1Km67XnxHrmFchlhwI7kKr	Yo No Te Pido la Luna	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.702	0.75	11	-5.608	1	0.0289	0.0496	0.00894	0.121	0.594	118.009	223027
7sKMSfuvMyVNVwc3YhWifk	Sol de Invierno	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.538	0.644	9	-7.652	1	0.0298	0.375	0.0286	0.111	0.467	180.05	264507
2HzMIJjLgXGbfSWzQlrKtZ	Sufrir	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.718	0.836	1	-5.28	1	0.0356	0.009	0.014	0.124	0.77	112.016	225493
2q6uZVUxOUIoYTufzsiyHW	Que Me Tome la Noche	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.713	0.913	0	-3.399	0	0.0416	0.00673	6.14E-06	0.103	0.964	134.981	208283
46SLrzs7kkBROQpgpWPOTo	El Amanecer	Javiera Mena	0	6jzhhYnjQP04TPEBVoxM1f	Mena	9/1/2010	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.601	0.789	3	-7.744	1	0.0308	0.00315	0.273	0.0729	0.935	127.013	222227
3SADw9igVOXqZkvyrjfYiq	Esa Fuerza	Javiera Mena	0	3BEtvyK449N9l2NiXsjSmq	Otra Era	10/28/2014	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.613	0.892	10	-5.601	1	0.0324	0.00135	2.74E-04	0.105	0.537	128.99	273522
0mG5rhH4TE9Gkb1BHqahJR	Cámara Lenta	Javiera Mena	0	0xwdGnc7p7WOlIeQLU5mIw	Esquemas Juveniles	10/5/2006	This Is: Javiera Mena	37i9dQZF1DWSOvcBNdfJ87	pop	electropop	0.502	0.536	11	-10.136	1	0.0258	0.504	0.259	0.148	0.458	86.591	326707
